taxonID,number,distribution,conservation_status
78fe08f33d7e,030.4001,"China (Anhui, Fujian, Guangdong, Guangxi, Guizhou, Hainan, Hunan, Jiangxi, Sichuan, Yunnan, Zhejiang); Taiwan; India (Assam State, Manipur, Meghalaya, Mizoram, Nagaland, Tripura); Bangladesh; Japan (incl. Yakushima Isl.); Ryukyu Isl.; Myanmar; Sri Lanka; Vietnam; peninsular Malaysia (Penang, Perak, Pahang); Singapore; Thailand (widespread); Laos; Cambodia; Philippines; Lesser Sunda Isl. (Bali, Sumbawa, Flores); Sumatra",IUCN VU for India (Fraser-Jenkins 2012). Endangered (Singapore)
6d4225964f57,030.4001,Taiwan,VU in Taiwan
375c6a2ec5cc,030.4001,"New Zealand (North Isl.); Australia (Queensland, Victoria, New South Wales); Tanzania [I]; Sri Lanka [I]; India [I]; Ryukyu Isl. [I]",NA
ce631c82be3b,030.4001,New Caledonia,NA
b1faaed41b83,030.4001,"Cuba; Puerto Rico; Virgin Isl. (St. Croix, St. Thomas, St. John, Tortola); Hispaniola; Jamaica; Guadeloupe; Dominica; Martinique; St. Lucia",NA
46c52ccf80ab,030.4001,"Puerto Rico (incl. Vieques Isl.); Virgin Isl. (St. Croix, St. Thomas Isl., St. John); ?Hispaniola",NA
6f356de58ad9,030.4001,"Costa Rica; Cuba; Belize; Guatemala; Panama; Colombia (Antioquia, Boyac&aacute;, Choc&oacute;, Magdalena, Santander, Valle); Trinidad; Ecuador; Singapore [I]; Guyana; Surinam; French Guiana",NA
aab2bf43e73a,030.4001,"Venezuela (Amazonas, Bol&iacute;var); Guyana; Surinam; French Guiana",NA
9ad4b1df0c9e,030.4001,"New Zealand (North Isl., South Isl.); Chatham Isl.",NA
bf51e8bf2140,030.4001,"Mexico (Guerrero, Michoacan, Oaxaca)",NA
16a316963dcf,030.4001,"Chile (Coquimbo, Valpara&iacute;so, Metropolitana de Santiago)", IUCN E
b8d7f268585c,030.4001,"Brazil (Cear&aacute;, Par&aacute;)",NA
03e46cc781c7,030.4001,Laos; Vietnam,NA
7446349d6601,030.4001,Austral Isl. (Rapa Iti),NA
49f199e2d368,030.4001,"Venezuela (Amazonas, Bol&iacute;var); Guyana; Surinam; French Guiana; Brazil (Alagoas, Amazonas, Amap&aacute;, Bahia, Brasilia Distrito Federal, Maranh&atilde;o, Minas Gerais, Mato Grosso, Par&aacute;, Pernambuco, Rio de Janeiro, Rond&ocirc;nia, Roraima, S&atilde;o Paulo, Tocantins); Bolivia (Beni, La Paz)",NA
630f309a1371,030.4001,"peninsular Thailand (Phangnga, Satun)",VU in Thailand
9e5ea7ad7527,030.4001,"Brazil (Brasilia Distrito Federal, Goi&aacute;s, Minas Gerais, Mato Grosso)",NA
5bb018e3fbe3,030.4001,French Guiana,NA
141da233468d,030.4001,"China (Guangdong, Guangxi, Guizhou, Hubei, Hunan, Sichuan, Yunnan, Zhejiang); N-Vietnam",NA
1d5e4b05b7d2,030.4001,"Colombia (Antioquia, Cundinamarca, Santander, Tolima)",NA
aa90e0a46e0e,030.4001,"Venezuela (Aragua, Trujillo); Galapagos; Ecuador; Peru",NA
3287d1028cef,030.4001,Madagascar; Mauritius; La R&eacute;union; Iles Glorieuses,NA
66114d828010,030.4001,"Australia (Western Australia, Northern Territory, Queensland, Victoria, New South Wales, Australian Capital Territory, South Australia); New Zealand (North Isl., Three Kings Isl.); Kermadec Isl.; Chatham Isl.; Norfolk Isl.; Lord Howe Isl.; Fiji (Viti Levu, Vanua Levu, Ovalau, Kadavu, Waya); New Caledonia; Vanuatu; Palau (Babeldaob); Hawaii [I] (Kauai [I], Oahu [I], Molokai [I], Lanai [I], Maui [I], Kaho'olawe Isl. [I], Hawaii Isl. [I]); Tonga (Late Isl., Tongatapu, Vava'u); Society Isl. (Maupiti, Moorea, Tahiti, Bora Bora, etc.); Cook Isl. (Rarotonga); Austral Isl. (Rapa Iti, Raivavae, Rurutu, Tubuai); Gambier Isl. (Mangareva); South Africa (Limpopo, KwaZulu-Natal [I], W-Cape Prov. [I]); E-Zimbabwe; Mozambique; Comores (Mayotte); Malawi; Madagascar; Kenya; Tanzania; Ethiopia; peninsular Malaysia; Sulawesi; +Singapore; Java; Philippines; China (E-Guangdong, SE-Yunnan); Taiwan; India (Karnataka, Kerala, Tamil Nadu); Sri Lanka; Lesser Sunda Isl. (Bali, Lombok, Sumba, Flores, Timor, Alor); Moluccas; Sumatra; New Guinea (Irian Jaya, Papua New Guinea); Madeira [I] (Madeira Isl. [I]); Azores [I] (Sao Miguel [I], Pico [I], Faial [I]); Canary Isl. [I] (Tenerife [I], Gran Canaria [I]); USA [I] (Alabama [I], Connecticut [I], Georgia [I], Louisiana [I])",NA
69e53e9b4318,030.4001,Australia (E-Queensland),NA
4f1bdbc485b0,030.4001,"Australia (Queensland, New South Wales, Victoria)",NA
2237ceea2644,030.4001,"Australia (E-Queensland, ?NE-New South Wales)",NA
f7a080ceabb4,030.4001,"New Guinea (Irian Jaya, Papua New Guinea); Moluccas (Seram)",NA
5a8fe80accab,030.4001,Fiji (Viti Levu),NA
eab89ac536ab,030.4001,"Borneo (Mt. Kinabalu, etc.); Sulawesi",NA
21f5235faf08,030.4001,"Nicaragua; Belize; Honduras; Panama; Colombia (Antioquia, Choc&oacute;, Guain&iacute;a, Guaviare); Venezuela (Amazonas, Bol&iacute;var); Ecuador; Peru; Trinidad; Tobago; ?Guyana; ?Surinam; ?French Guiana; Brazil (Acre, Alagoas, Amazonas, Amap&aacute;, Bahia, Goi&aacute;s, Mato Grosso, Par&aacute;, Para&iacute;ba, Pernambuco, Paran&aacute;, Rio de Janeiro, Rond&ocirc;nia, Roraima, Santa Catarina, S&atilde;o Paulo); Bolivia (Pando)",NA
97bfe36ce37f,030.4001,Peru, IUCN I
729bdaac7779,030.4001,"Brazil (Goi&aacute;s, Paran&aacute;, Santa Catarina, S&atilde;o Paulo); Paraguay; Bolivia (Beni, Cochabamba, Santa Cruz)",NA
e1c38e6fc80b,030.4001,"Ghana; Ivory Coast; Benin; Togo; Nigeria; Sudan; Somalia; Uganda; Rwanda; Burundi; Ethiopia; Kenya; Tanzania; Zanzibar; Angola; Zambia; Malawi; Mozambique; Zimbabwe; Namibia; Botswana; South Africa (Limpopo, Mpulamanga); Eswatini [Swaziland]; Comores (Grande Comore, Mayotte); Madagascar; Mauritius; La R&eacute;union; N-Yemen; S-Yemen; Oman; Saudi Arabia; China (Yunnan); Myanmar (Chin, etc.); Bangladesh; Bhutan; Pakistan (Sind, etc.); Nepal; India (Jammu &amp; Kashmir, Andhra Pradesh, Arunachal Pradesh, Assam State, Bihar, Chandigarh, Chhattisgarh, Goa, Gujarat, Jharkhand, Haryana, Himachal Pradesh, Karnataka, Kerala, Madhya Pradesh, Maharashtra, Manipur, Nagaland, Meghalaya, Mizoram, Odisha, Punjab, Rajasthan, Sikkim, Tamil Nadu, Tripura, Uttarakhand, Uttar Pradesh, West Bengal); Cape Verde Isl. (Santo Antao Isl., Sao Vicente Isl., Ilha de Sao Nicolau, Ilha de Sao Tiago, Fogo Isl., Ilha Brava); Galapagos [I]",NA
0a5bf9ca2afc,030.4001,"India (?Arunachal Pradesh, Assam State, Bihar, Madhya Pradesh, ?Meghalaya, Mizoram, Odisha, ?Sikkim, Tamil Nadu, ?Tripura, ?Uttarakhand, Uttar Pradesh, West Bengal); ?Bangladesh; Sri Lanka; Myanmar",NA
415f54d55b21,030.4001,"China (Guangdong, Guangxi, Hainan, Yunnan); Vietnam",NA
447c002c2399,030.4001,"Brazil (Brasilia Distrito Federal, Goi&aacute;s, Maranh&atilde;o, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
4d2721103253,030.4001,Panama,NA
710159147923,030.4001,"Japan (Hokkaido, Honshu, Shikoku)",NA
c562917ae7bf,030.4001,"W-USA (California, coastal, SW-Oregon); Mexico (Baja California Norte, Baja California Sur)",NA
d3d4bfb04947,030.4001,"China (N-Fujian, Jiangxi)",NA
671f1674256d,030.4001,Jamaica,NA
d1ee384c00a0,030.4001,"New Guinea (Irian Jaya, Papua New Guinea)",NA
f9c32c22b038,030.4001,Vietnam,NA
13fd7fb2fa71,030.4001,French Guiana,NA
aa6ec55d3443,030.4001,Borneo (Sabah),NA
5465f19cd8ef,030.4001,"Cuba; Puerto Rico; Hispaniola; Jamaica; Costa Rica; Nicaragua; Barbados; Mexico (Campeche, Chiapas, Nayarit, Oaxaca, Quintana Roo, Tabasco, Veracruz); Belize; Guatemala; Honduras; El Salvador; Panama; Colombia (Amazonas, Antioquia, Boyac&aacute;, Caquet&aacute;, Cauca, Choc&oacute;, Cundinamarca, Guaviare, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Valle, Vaup&eacute;s, Vichada); Venezuela (Amazonas, Apure, Bol&iacute;var, Delta Amacuro, Portuguesa, Sucre, Zulia); Ecuador; Peru; Bolivia (Beni, Cochabamba, La Paz, Pando, Santa Cruz); Brazil (Acre, Alagoas, Amazonas, Amap&aacute;, Bahia, Cear&aacute;, Brasilia Distrito Federal, Esp&iacute;rito Santo, Goi&aacute;s, Maranh&atilde;o, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Par&aacute;, Para&iacute;ba, Pernambuco, Piau&iacute;, Paran&aacute;, Rio de Janeiro, Rond&ocirc;nia, Roraima, Santa Catarina, S&atilde;o Paulo, Tocantins); Argentina (Formosa, Misiones); Paraguay (Alto Paraguay, Alto Paran&aacute;, Canindeyu, Central, Guaira); Nevis; Montserrat; Guadeloupe; Dominica; Martinique; St. Lucia; Grenada; Virgin Isl. (St. Croix, St. Thomas, Tortola); Trinidad; Guyana; Surinam; French Guiana; Isla del Coco; peninsular Malaysia [I]; S-India [I]; Sri Lanka [I]; peninsular Thailand [I]; Singapore [I]; Andaman Isl. [I]; Sumatra [I]",NA
360da29cff87,030.4001,French Guiana,NA
5351f695b868,030.4001,Venezuela (Bol&iacute;var); Guyana; Surinam; French Guiana; Brazil (Par&aacute;),NA
6b4eb1a22c12,030.4001,"+China (+Guangdong, +Guizhou, +Hunan)",extinct due to habitat loss
4bdbedbdf8b4,030.4001,"Brazil (Bahia, Esp&iacute;rito Santo)",NA
ae7f21826fd0,030.4001,Ecuador; Peru,NA
8fc56d0da1de,030.4001,China (Guangxi),NA
d1fd341b0a3e,030.4001,"Argentina (Catamarca, Chaco, Cordoba, Corrientes, Entre Rios, Formosa, Jujuy, Misiones, Salta, San Luis, Tucuman); Paraguay (Caazapa, Central, Cordillera, Guaira, Paraguari, San Pedro); Bolivia (Chuquisaca, Cochabamba, La Paz, Santa Cruz, Tarija); Brazil (Cear&aacute;, Brasilia Distrito Federal, Goi&aacute;s, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
18223e7db387,030.4001,"Panama; Colombia (Antioquia, Atl&aacute;ntico, Choc&oacute;, C&oacute;rdoba, Magdalena); Venezuela (Amazonas, Bol&iacute;var, Delta Amacuro, Miranda, Monagas, Nueva Esparta, Sucre, Yaracuy, Zulia); Ecuador; Peru; Jamaica; Trinidad; Tobago; Antigua; Guadeloupe; Guyana; Surinam; French Guiana; Brazil (Amazonas, Amap&aacute;, Bahia, Cear&aacute;, Esp&iacute;rito Santo, Maranh&atilde;o, Minas Gerais, Mato Grosso, Par&aacute;, Pernambuco, Rond&ocirc;nia); Bolivia (Beni)",NA
6a3c5721fa1c,030.4001,"Nicaragua; Costa Rica; Mexico (Chiapas, Colima, Guerrero, Jalisco, Mexico State, Michoacan, Nayarit, Oaxaca, Sinaloa, Zacatecas); Guatemala; Honduras; El Salvador; Panama; ?Colombia; Venezuela (Aragua, Bol&iacute;var, Carabobo, Cojedes, Venezuela Distrito Federal, Merida, Miranda, Tachira, Trujillo, Yaracuy)",NA
561506d6539f,030.4001,Bolivia (La Paz); Peru; Ecuador, IUCN I
b93a09a3ee63,030.4001,"Puerto Rico; Jamaica; Hispaniola; Cuba; Costa Rica; Galapagos; Nicaragua; Mexico (Chiapas, Guerrero, Oaxaca, Puebla, Veracruz); Belize; Guatemala; Honduras; El Salvador; Panama; Colombia (Antioquia, Caldas, Choc&oacute;, Cundinamarca, La Guajira, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Risaralda, Santander, Valle); Venezuela (Anzoategui, Aragua, Barinas, Bol&iacute;var, Carabobo, Venezuela Distrito Federal, Falcon, Lara, Merida, Miranda, Monagas, Portuguesa, Sucre, Tachira, Yaracuy, Zulia); Ecuador; Peru; Bolivia (Cochabamba, La Paz); Brazil (Acre, Alagoas, Amazonas, Amap&aacute;, Bahia, Cear&aacute;, Minas Gerais, Pernambuco, Paran&aacute;, Rio de Janeiro, Roraima, S&atilde;o Paulo); Trinidad; Guadeloupe; Martinique; Guyana; Surinam; French Guiana; Argentina (Misiones)",NA
a8c2f59d9ac2,030.4001,Madagascar,NA
86aa6da2c97e,030.4001,Madagascar,NA
058e31f9a13d,030.4001,"China (Guangxi, Guizhou, Hubei, Sichuan)",NA
ad0aad8b49dd,030.4001,Ecuador (Pastaza),NA
18601bf594d6,030.4001,"Peru; Bolivia (Santa Cruz); Brazil (Mato Grosso do Sul, Mato Grosso, Paran&aacute;, S&atilde;o Paulo); Paraguay (Alto Paraguay, Concepcion); Ecuador",NA
8d510dcbb3e1,030.4001,"Mexico (Chiapas, Colima, Jalisco, Michoacan, Nayarit)",NA
fa16f646669f,030.4001,Taiwan,"critically endangered, less than 100 specimens remaining"
193b6ac5cd09,030.4001,USA (Florida: Dade Co.); Bahamas; Jamaica; Hispaniola; Puerto Rico; Cuba; Cayman Isl. (Grand Cayman); Navassa Isl.,NA
643de82acc24,030.4001,Cuba,NA
95c7ed3c6fc3,030.4001,N-Thailand,VU in Thailand
763631854f90,030.4001,"E-Zimbabwe; Mozambique (Manica, Sofala)",NA
1521d3da6598,030.4001,China (Yunnan); Taiwan,NA
e3f0608584cd,030.4001,"Philippines (Mindanao); Moluccas (Seram, Ambon); Sulawesi; New Guinea (Irian Jaya, Papua New Guinea)"," IUCN R, VU in the Philippines"
3fdff38ce69e,030.4001,"Japan; Taiwan; China (Zhejiang, Guizhou, Sichuan); South Korea (Cheju Isl.)",NA
bab72d37c862,030.4001,"Moluccas (Ambon, Seram); Philippines (Mindanao); Sulawesi; Solomon Isl. (Santa Ysabel, Makira)",NA
8a71144e3296,030.4001,"Bolivia (La Paz, Pando); Brazil (Acre, Amazonas, Minas Gerais, Mato Grosso, Par&aacute;, Roraima)",NA
a0d406a017aa,030.4001,"Brazil (Minas Gerais, Rio de Janeiro, S&atilde;o Paulo)",NA
08a85136992f,030.4001,"China (Anhui, Gansu, Guizhou, Henan, Hubei, Hunan, Shaanxi, Sichuan, Yunnan, Zhejiang); Taiwan; Tibet; Myanmar; India (Arunachal Pradesh, Sikkim); Bhutan; Nepal",IUCN NT for India (Fraser-Jenkins 2012)
5e98f7c65be3,030.4001,China (Sichuan), IUCN E
0516678ddb7b,030.4001,New Guinea (Papua New Guinea),NA
e262faed9c07,030.4001,SE-Colombia (Amazonas); E-Peru; Brazil (Amazonas),NA
8ece81aa5d64,030.4001,New Caledonia,NA
e73e5ccfe399,030.4001,"Venezuela (Amazonas, Bol&iacute;var); Brazil (Acre, Amazonas, Mato Grosso, Par&aacute;); Colombia (Antioquia)",NA
c5cd2d74b7bb,030.4001,"Mexico (Oaxaca, Veracruz)",NA
58915363605f,030.4001,"Nicaragua; Puerto Rico; Cuba; Hispaniola; Jamaica; Costa Rica; Brazil (Acre, Alagoas, Amazonas, Amap&aacute;, Bahia, Cear&aacute;, Esp&iacute;rito Santo, Maranh&atilde;o, Minas Gerais, Mato Grosso, Par&aacute;, Pernambuco, Paran&aacute;, Rio de Janeiro, Rond&ocirc;nia, Roraima, S&atilde;o Paulo, Tocantins); Bolivia (Beni, Cochabamba, La Paz, Santa Cruz); Mexico (Chiapas, Veracruz, Oaxaca, Tabasco); Belize; Guatemala; Honduras; Panama; Colombia (Amazonas, Antioquia, Choc&oacute;, Guaviare, Meta, Norte de Santander, Santander, Valle, Vaup&eacute;s, Vichada); Venezuela (Anzoategui, Barinas, Bol&iacute;var, Delta Amacuro, Venezuela Distrito Federal, Portuguesa, Sucre, Zulia); Ecuador; Peru; Trinidad; Tobago; Guadeloupe; Martinique; St. Lucia; Grenada; Guyana; Surinam; French Guiana",NA
3a39336f9e9f,030.4001,China (Guangxi),NA
63e05676933d,030.4001,"Bonin Isl. (Anijima, Hahajima); Volcano Isl. (Kita-Iwojima)"," IUCN V, EN in Japan"
2da338a18bda,030.4001,Guyana,NA
7e6d0da93136,030.4001,"Bolivia (Cochabamba, La Paz, Tarija); Peru; Argentina (Catamarca, Cordoba, Jujuy, Salta, Tucuman); Colombia (Boyac&aacute;, Cauca)",NA
a25b00a22e2f,030.4001,"Bolivia (Santa Cruz); Brazil (Bahia, Minas Gerais, Rio de Janeiro, S&atilde;o Paulo)",NA
1b236957ce17,030.4001,Hispaniola (Dominican Republic),NA
27773a82fb0b,030.4001,French Guiana,NA
6ee74e2d38dc,030.4001,Palau (Babeldaob),NA
8ac12475c3a2,030.4001,Madagascar,NA
84fb297fbeed,030.4001,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro)",NA
2f8d4763a992,030.4001,"Brazil (Amazonas, Amap&aacute;, Maranh&atilde;o, Par&aacute;, Rond&ocirc;nia, Roraima); Venezuela (Amazonas, Bol&iacute;var); Bolivia (La Paz)",NA
b9dee223e2b5,030.4001,Myanmar,NA
6b446b0b6886,030.4001,"Costa Rica; Nicaragua; Galapagos; Guatemala; Honduras; El Salvador; Colombia (Boyac&aacute;, Cauca, Cundinamarca, Magdalena, Meta); Venezuela (Aragua, Carabobo, Venezuela Distrito Federal, Lara, Merida, Miranda, Portuguesa, Trujillo); Ecuador; Peru; Bolivia (Cochabamba, La Paz); Mexico (Chiapas, Colima, Durango, Guerrero, Jalisco, Mexico State, Michoacan, Morelos, Nayarit, Oaxaca, Sinaloa, Sonora, Zacatecas); Brazil (Ceara)",NA
fc92fcf7d104,030.4001,Ghana; Nigeria; Cameroon; Congo [Brazzaville]; D.R.Congo [Zaire]; Sudan; Uganda; Burundi; Tanzania; Zambia; Zimbabwe,NA
fcff7077f032,030.4001,"Chile (Coquimbo, Valpara&iacute;so, Metropolitana de Santiago)", IUCN E
b86c23a4b37f,030.4001,"Costa Rica; Ecuador; Peru; Bolivia (Beni, Chuquisaca, La Paz, Santa Cruz, Tarija); Brazil (Acre, Alagoas, Bahia, Brasilia Distrito Federal, Goi&aacute;s, Maranh&atilde;o, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Par&aacute;, Pernambuco, Rond&ocirc;nia, Santa Catarina, S&atilde;o Paulo, Tocantins); Argentina (Jujuy, Salta); Paraguay (Amambay); Colombia (Magdalena)",NA
8af1c2590bb9,030.4001,"USA (Alabama, Arkansas, Connecticut, District of Columbia, Delaware, Georgia, Iowa, Illinois, Indiana, Kansas, Kentucky, Louisiana, Massachusetts, Maryland, Maine, Michigan, Minnesota, Missouri, Mississippi, North Carolina, Nebraska, New Hampshire, New Jersey, New York, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Virginia, Vermont, Wisconsin, West Virginia); Canada (New Brunswick, Nova Scotia, Ontario, Qu&eacute;bec, Newfoundland); Russian Far East (incl. Kuril Isl.); China (Gansu, Hebei, Heilongjiang, Henan, Jilin, Liaoning, Qinghai, Shaanxi, Shanxi, Sichuan, Yunnan); Tibet; North Korea; South Korea (incl. Cheju Isl.); India (Jammu &amp; Kashmir, Arunachal Pradesh, Himachal Pradesh, Sikkim, Uttarakhand); Pakistan (Hazara); Bhutan; Myanmar; Nepal; Pakistan",NA
e91daea2f29d,030.4001,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
8148bc1d7c6a,030.4001,"Peru; Ecuador; Bolivia (Cochabamba, Santa Cruz); India [I]; Bangladesh [I]",NA
d999e1c1979c,030.4001,"Nicaragua; Puerto Rico; Cuba; Hispaniola; Virgin Isl. (Tortola); Jamaica; Costa Rica; El Salvador; Galapagos; Mexico (Chiapas, Oaxaca, Tabasco, Veracruz); Belize; Guatemala; Honduras; Panama; Colombia (Amazonas, Antioquia, Arauca, Boyac&aacute;, Caquet&aacute;, Choc&oacute;, Cundinamarca, Guaviare, Magdalena, Meta, Norte de Santander, Santander, Tolima, Valle, Vaup&eacute;s); Venezuela (Amazonas, Apure, Aragua, Barinas, Bol&iacute;var, Falcon, Lara, Miranda, Portuguesa, Sucre, Tachira, Trujillo, Zulia); Ecuador; Peru; Bolivia (Beni, Cochabamba, La Paz, Pando, Santa Cruz); Brazil (Acre, Alagoas, Amazonas, Amap&aacute;, Bahia, Cear&aacute;, Esp&iacute;rito Santo, Goi&aacute;s, Maranh&atilde;o, Minas Gerais, Mato Grosso, Par&aacute;, Para&iacute;ba, Pernambuco, Paran&aacute;, Piau&iacute;, Rio de Janeiro, Rond&ocirc;nia, Roraima, Santa Catarina, S&atilde;o Paulo, Tocantins); Trinidad; Tobago; Guadeloupe; Martinique; Grenada; Guyana; Surinam; French Guiana; Paraguay (Canindeyu)",NA
e54ad4eb87fa,030.4001,Madagascar,NA
2371fdd4e261,030.4001,peninsular Thailand (Klong Phanom and Khao Sok National Parks),NA
c00e47208afc,030.4001,"Cape Verde Isl. (Santo Antao Isl., Ilha de Sao Nicolau, Ilha de Sao Tiago, Fogo Isl.); Senegal; Guinea-Bissau; Guinea; Sierra Leone; Liberia; Ivory Coast; Mali; Burkina Faso; Ghana; ?Togo; Benin; Niger; Nigeria; Chad; Cameroon; Gabon; Bioko Isl. [Fernando Poo]; Annobon Isl.; S&atilde;o Tom&eacute;; Congo [Brazzaville]; D.R.Congo [Zaire]; Central African Republic; Sudan; Ethiopia; Uganda; Burundi; Kenya; Tanzania; Angola; Zambia; Malawi; Mozambique; Zimbabwe; South Africa (Limpopo, N-Mpulamanga); Comores (Anjouan, Mayotte, Moh&eacute;li); Madagascar; Iles Glorieuses; Oman; ?S-Yemen; China (Guangdong, Guangxi, Guizhou, Hainan, Sichuan, Yunnan); Taiwan; India (Jammu &amp; Kashmir, Andhra Pradesh, Arunachal Pradesh, Assam State, Bihar, Chhattisgarh, Goa, Gujarat, Himachal Pradesh, Jharkhand, Karnataka, Kerala, Lakshadweeps, Madhya Pradesh, Maharashtra, Manipur, Meghalaya, Mizoram, Nagaland, Odisha, Rajasthan, Sikkim, Tamil Nadu, Tripura, Uttarakhand, Uttar Pradesh, West Bengal); Bhutan; Bangladesh; Andaman Isl.; Myanmar (Chin, etc.); Philippines; Palawan; Thailand (widespread); Laos; Cambodia; Vietnam; peninsular Malaysia; Sulawesi; Sri Lanka; Nepal; Moluccas (Seram); Lesser Sunda Isl. (Bali, Lombok, Sumba, Wetar, Sumbawa, Alor); New Guinea (Irian Jaya, Papua New Guinea); ?Solomon Isl.; Australia (Western Australia, Northern Territory, Queensland); Guam; Fiji (Viti Levu, Vanua Levu); Fed. States of Micronesia (Yap, Kosrae); Palau (Babeldaob); American Samoa (Tutuila, Aunu'u, Ta'u); [Western] Samoa (Upolu); Cuba [I]", IUCN E (Capverdes)
e9f5487ccb83,030.4001,"China; Myanmar; Bhutan; India (Arunachal Pradesh, Himachal Pradesh, Kerala, Meghalaya, Odisha, Tamil Nadu, West Bengal); Nepal; Thailand; Vietnam; Sulawesi; Philippines; Guam; New Guinea (Irian Jaya, Papua New Guinea); Bismarck Arch. (New Britain, Admiralty Isl.); Solomon Isl. (Guadalcanal, Santa Ysabel); Fiji",NA
17991ac001d6,030.4001,"China (Hainan); Myanmar; Bhutan; India (Karnataka, Kerala, Madhya Pradesh, Manipur, Nagaland, Odisha, Sikkim, Uttarakhand, Uttar Pradesh, West Bengal); Andaman Isl.; Bangladesh",NA
0f191abaf64f,030.4001,"Venezuela (Bol&iacute;var, Delta Amacuro); Panama; Hispaniola; Guyana; Surinam; French Guiana; Brazil (Bahia, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Pernambuco, Roraima); Colombia (Antioquia)",NA
4204110f41c4,030.4001,"Brazil (Acre, Goi&aacute;s, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Rond&ocirc;nia, S&atilde;o Paulo); Bolivia (Beni, Cochabamba, La Paz, Santa Cruz); Ecuador; Peru; Colombia (Antioquia, Valle); Paraguay (Amambay)",NA
31f71f444a89,030.4001,"Bolivia (Beni, La Paz); Peru; Brazil (Acre)", IUCN I
1744e45c1d9b,030.4001,La R&eacute;union; ?Mauritius,NA
226ff4718f8a,030.4001,"Guatemala; Colombia (Antioquia, Boyac&aacute;, Cesar, Cundinamarca, La Guajira, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Tolima); Venezuela (Aragua, Barinas, Carabobo, Venezuela Distrito Federal, Lara, Miranda, Portuguesa, Sucre, Yaracuy); Trinidad [I]",NA
19c1f2334dc4,030.4001,Moluccas,NA
ae1c72bfa334,030.4001,E-Ecuador,NA
2e27baeb0327,030.4001,"Argentina (Chaco, Corrientes, Misiones, Salta); Brazil (Paran&aacute;, Rio Grande do Sul, Santa Catarina); Paraguay (Amambay, Canindeyu, Cordillera, Guaira, Misiones)",NA
a03d6f4993ef,030.4001,"Lesser Sunda Isl. (Sumbawa, Flores)",NA
a0bd2f53a6bc,030.4001,Borneo,NA
5a0048673361,030.4001,"Nicaragua; Puerto Rico; Hispaniola; Jamaica; Cuba; Virgin Isl. (Tortola); Costa Rica; Isla del Coco; Guadeloupe; Martinique; Trinidad; Tobago; Mexico (Chiapas, Guerrero, Oaxaca, Quintana Roo, San Luis Potosi, Tabasco, Veracruz); Belize; Guatemala; Honduras; El Salvador; Panama; Colombia (Amazonas, Antioquia, Bol&iacute;var, Cauca, Cesar, Choc&oacute;, C&oacute;rdoba, Cundinamarca, Magdalena, Meta, Nari&ntilde;o, Putumayo, Quind&iacute;o, Risaralda, Valle); Venezuela (Amazonas, Aragua, Barinas, Bol&iacute;var, Venezuela Distrito Federal, Miranda, Monagas, Portuguesa, Sucre, Yaracuy, Zulia); Ecuador; Peru; Bolivia (Beni, Cochabamba, La Paz, Pando, Santa Cruz); Brazil (Acre, Alagoas, Amazonas, Amap&aacute;, Bahia, Cear&aacute;, Esp&iacute;rito Santo, Goi&aacute;s, Maranh&atilde;o, Mato Grosso do Sul, Minas Gerais, Mato Grosso, Par&aacute;, Para&iacute;ba, Pernambuco, Rio de Janeiro, Rondonia, Roraima, Sergipe, S&atilde;o Paulo); Guadeloupe; Martinique; Guyana; Surinam; French Guiana; Paraguay (Amambay); Sri Lanka [I]",NA
